"player","position","team","playerId","birthdate","points","lower","upper","sdPts","positionRank","dropoff","tier","vor","overallRank","adp","aav","adpDiff","exp","ecrPosition","sdRank","ecrRank","risk"
"Geronimo Allison","WR","GB",2556460,1994-01-18,25.453,2.16,49.5752,21.411836095954,117,1.0655,10,-66.2192420634921,940,160.435,1.50333333333333,779.565,0,107.9,14.5,257.5,6.25994438180311
"Jamari Lattimore","LB","BUF",2530711,1988-10-06,15.3,15.3,15.3,NA,145,0.187499999999998,7,-66.2388888888889,941,NA,1.99,NA,5,NA,NA,NA,NA
"Josh Mauga","LB","KC",79605,1987-06-20,15.15,3.03,27.27,21.4253354699524,146,0.7875,7,-66.3888888888889,942,NA,6.09,NA,2016,NA,NA,NA,3.01148070449935
"Tyler Matakevich","LB","PIT",2555171,1992-12-22,15.075,3.015,27.135,21.3192694527744,147,2.1625,7,-66.4638888888889,943,NA,3.52,NA,0,NA,NA,NA,3.00195917380509
"Justin Forsett","RB","DEN",927,1985-10-14,19.3,-2.1,48.42,29.4411276957932,87,0.967499999999998,14,-66.8966666666667,944,144.376666666667,10.6066666666667,799.623333333333,8,NA,NA,NA,5.90428576906118
"Ladarius Green","TE","PIT",2532853,1990-05-29,13.425,0,26.98,13.4328654798595,65,2.07226190476191,12,-66.9160833333333,945,147.993333333333,8.95333333333333,797.006666666667,4,NA,NA,NA,5.33129947856405
"Eddie Royal","WR","CHI",1990,1986-05-21,24.65,0,49.54,24.6646001386603,118,0.795833333333334,10,-67.0222420634921,946,150.98,4.125,795.02,8,NA,NA,NA,5.79329068445186
"Travaris Cadet","RB","NO",2535890,1989-02-01,18.96,-0.288,46.66,20.8829443964846,88,1.4075,14,-67.2366666666667,947,150.97,2.195,796.03,4,NA,NA,NA,5.02666742233911
"Dorial Green-Beckham","WR","PHI",2552491,1993-04-12,24.125,0,48.78,24.19766259373,119,1.47785714285714,10,-67.5472420634921,948,154.78,9.57333333333333,793.22,1,NA,NA,NA,5.73482399799182
"Emmanuel Lamur","LB","MIN",2536032,1989-06-08,13.65,2.73,24.57,19.3040151263927,148,1.8,7,-67.8888888888889,949,NA,9.12,NA,4,NA,NA,NA,2.82105009061405
"Dontrelle Inman","WR","SD",2530700,1989-01-31,23.5833333333333,7.075,38.385,17.7718097621548,120,3.02785714285714,10,-68.0889087301587,950,150.93,3.09,799.07,3,NA,NA,NA,4.93022319683283
"Kerwynn Williams","RB","ARI",2539980,1991-06-09,17.705,0,37.366,15.4252441903956,89,0.635000000000002,14,-68.4916666666667,951,150.97,2.295,800.03,3,91,14.9,259,6.68245861701415
"Jeff Heuerman","TE","DEN",2552399,1992-11-24,11.6471428571429,3.43,17.784,8.2659727874249,66,0.684642857142855,12,-68.6939404761905,952,157.306666666667,3.3375,794.693333333333,1,NA,NA,NA,4.39249039089398
"DuJuan Harris","RB","SF",2530690,1988-09-03,17.4,3.48,31.32,17.4,90,0.768999999999998,14,-68.7966666666667,953,150.98,1.735,802.02,5,NA,NA,NA,4.66950097753831
"C.J. Uzomah","TE","CIN",2552559,1993-01-14,11.0583333333333,4.464,17.16,6.82067547160022,67,0.317142857142859,12,-69.28275,954,160.49,2.225,793.51,1,NA,NA,NA,4.12988415243501
"Kevin Dodd","LB","TEN",2555338,1992-07-14,12.175,2.435,21.915,17.2180501218924,149,0.912500000000001,7,-69.3638888888889,955,NA,4.32,NA,0,NA,NA,NA,2.6337933202935
"Fozzy Whittaker","RB","CAR",2540037,1989-02-22,16.74,4.02,36.436,14.40249399699,91,0.275500000000001,14,-69.4566666666667,956,160.475,1.24666666666667,795.525,4,NA,NA,NA,4.36211491549128
"Ben Koyack","TE","JAC",2552396,1993-04-09,10.8666666666667,4.602,18.34,7.04645458526643,68,0.759642857142858,13,-69.4744166666667,957,160.49,0.546666666666667,796.51,1,NA,NA,NA,4.17090754818431
"Marcel Reece","RB","SEA",4433,1985-06-23,16.522,1.705,37.6,17.2642154759491,92,0.291500000000003,14,-69.6746666666667,958,160.475,1.74666666666667,797.525,8,NA,NA,NA,4.65557664507891
"Tyler Kroft","TE","CIN",2552586,1992-10-15,10.6157142857143,1.54,22.664,9.33218372414648,69,1.51154761904762,13,-69.725369047619,959,160.49,2.43,798.51,1,NA,NA,NA,4.5862177578728
"Malcolm Brown","RB","LAR",2552382,1993-05-15,16.407,12.2,21.275,4.28770987824503,93,0.791499999999999,14,-69.7896666666667,960,160.48,2.05666666666667,799.52,1,87.5,11.2,267.8,5.16722195604073
"Darrius Heyward-Bey","WR","PIT",80427,1987-02-26,21.7109523809524,4.354,39.018,15.6278870312408,121,2.61809523809524,11,-69.9612896825397,961,160.45,2.97666666666667,800.55,7,NA,NA,NA,4.6617760362567
"Junior Galette","LB","WAS",496782,1988-03-27,11.525,2.305,20.745,16.2988113063499,150,0.575000000000001,7,-70.0138888888889,962,NA,5.56,NA,6,NA,NA,NA,2.55127338760986
"John Kuhn","RB","NO",2506147,1982-09-09,16.054,0.7,32.385,15.8823444113267,94,1.025,14,-70.1426666666667,963,160.485,1.31333333333333,802.515,10,NA,NA,NA,4.51386953777555
"Nate Palmer","LB","TEN",2541315,1989-09-23,11,2.2,19.8,15.556349186104,151,0.925000000000001,7,-70.5388888888889,964,NA,4.28,NA,3,NA,NA,NA,2.48462267275001
"Hauoli Kikaha","LB","NO",2552292,1992-07-24,10.9,2.18,19.62,15.4149278298667,152,1.8875,8,-70.6388888888889,965,NA,7.74,NA,1,NA,NA,NA,2.47192729849099
"Nick OLeary","TE","BUF",2552403,1992-08-31,9.59833333333333,3.12,14.55,5.49837981186782,70,1.09333333333334,13,-70.74275,966,160.49,0.916666666666667,805.51,1,NA,NA,NA,3.88962695031407
"Peyton Barber","RB","TB",2556466,1994-06-27,15.177,2.9275,31.265,13.732987875914,95,0.378642857142859,14,-71.0196666666667,967,150.95,3.89,816.05,0,NA,NA,NA,4.29345888949257
"Alex Collins","RB","SEA",2555430,1994-08-26,14.881,2.4375,29.715,12.7918702307364,96,0.398142857142858,14,-71.3156666666667,968,160.44,3.51666666666667,807.56,0,NA,NA,NA,4.1969498427772
"KaDeem Carey","RB","CHI",2543551,1992-10-30,14.7157142857143,-0.27,28.34,14.5529514504229,97,0.525714285714287,14,-71.4809523809524,969,150.98,7.17,818.02,2,NA,NA,NA,4.37754391682437
"Jerell Adams","TE","NYG",2555311,1992-12-31,8.61,-0.036,14.534,6.23396915524704,71,0.293571428571431,13,-71.7310833333333,970,160.445,1.54333333333333,809.555,0,NA,NA,NA,4.023281353737
"Connor Hamlett","TE","DAL",2553771,1992-04-12,8.4,8.4,8.4,NA,72,0.621071428571426,14,-71.9410833333333,971,NA,5.37,NA,0,NA,NA,NA,NA
"Lance Dunbar","RB","DAL",2535708,1990-01-25,14.25,5.28,22.86,9.58240575221066,98,0.437000000000001,14,-71.9466666666667,972,150.99,4.385,821.01,4,NA,NA,NA,3.86782801738529
"Jamize Olawale","RB","OAK",2536044,1989-04-17,14.13,8.142,20.356,7.07202941170355,99,0.940333333333331,14,-72.0666666666667,973,160.48,1.05666666666667,812.52,4,NA,NA,NA,3.61039577311635
"Troy Niklas","TE","ARI",2543628,1992-09-18,8.23285714285714,0,17.16,6.76368393763068,73,1.0975,14,-72.1082261904762,974,160.495,1.84333333333333,813.505,2,NA,NA,NA,4.11952895963428
"Josh Gordon","WR","CLE",2537931,1991-04-13,19.4,0,54.32,33.6017856668362,122,1.53773809523809,11,-72.2722420634921,975,137.5525,12.76,837.4475,4,98.8,36.2,228.5,10.8505602773336
"Trevor Reilly","LB","MIA",2543676,1988-01-17,9.25,1.85,16.65,13.0814754519511,153,1.05,8,-72.2888888888889,976,NA,1.22,NA,2,NA,NA,NA,2.26245362321715
"Tyler Ervin","RB","HOU",2555234,1993-10-07,13.496,4.51,25.248,12.1080082589995,100,1.17733333333333,14,-72.7006666666667,977,160.47,2.97333333333333,816.53,0,NA,NA,NA,4.12682166346252
"LaRoy Reynolds","LB","ATL",2541741,1990-11-03,8.775,1.755,15.795,12.4097240098239,154,1.2,8,-72.7638888888889,978,170,2.25,808,3,NA,NA,NA,2.2021505954868
"Bennie Fowler","WR","DEN",2550198,1991-06-10,18.7857142857143,6.027,31.802,13.7883096002611,123,1.99705952380953,11,-72.8865277777778,979,150.96,2.985,828.04,2,NA,NA,NA,4.43143688695542
"A.J. Bouye","DB","HOU",2541162,1991-08-16,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,5,NA,3,NA,NA,NA,NA
"Adairius Barnes","DB","DET",2556467,1994-04-30,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,0,NA,NA,NA,NA
"Adrian Phillips","DB","SD",2550842,1992-03-28,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,0.97,NA,2,NA,NA,NA,NA
"Akeem King","DB","ATL",2553456,1992-08-29,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.47,NA,1,NA,NA,NA,NA
"Andrew Adams","DB","NYG",2556456,1993-08-28,0,0,0,NA,175,0,16,-72.9666666666667,980,170,0,810,0,NA,NA,NA,NA
"Anthony Harris","DB","MIN",2553655,1992-06-04,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,5.72,NA,1,NA,NA,NA,NA
"Anthony Levine","DB","BAL",2508004,1987-03-27,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,1.45,NA,5,NA,NA,NA,NA
"Antonio Allen","DB","NYJ",2532786,1988-09-23,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,1.7,NA,4,NA,NA,NA,NA
"Antonio Hamilton","DB","OAK",2556804,1993-01-24,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,2016,NA,NA,NA,NA
"Antwon Blake","DB","TEN",2534566,1990-08-09,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,7.47,NA,4,NA,NA,NA,NA
"Asa Jackson","DB","DET",2532872,1989-12-02,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,0.01,NA,4,NA,NA,NA,NA
"B.W. Webb","DB","NO",2539338,1990-05-03,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,1.82,NA,3,NA,NA,NA,NA
"Blake Countess","DB","LAR",2556374,1993-08-08,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.6,NA,0,NA,NA,NA,NA
"Blidi Wreh-Wilson","DB","ATL",2539219,1989-12-05,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.5,NA,3,NA,NA,NA,NA
"Bobby McCain","DB","MIA",2552434,1993-08-18,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,5.72,NA,1,NA,NA,NA,NA
"Brandon Boykin","DB","CHI",2532798,1990-07-13,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,6.53,NA,4,NA,NA,NA,NA
"Brandon King","DB","NE",2553665,1993-06-08,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,5,NA,1,NA,NA,NA,NA
"Brian Poole","DB","ATL",2556445,1992-10-20,0,0,0,NA,175,0,16,-72.9666666666667,980,170,0.965,810,0,NA,NA,NA,NA
"Brynden Trawick","DB","OAK",2541756,1989-10-23,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,3,NA,NA,NA,NA
"C.J. Goodwin","DB","ATL",2550767,1990-02-04,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,1,NA,NA,NA,NA
"Cedric Thompson","DB","MIN",2553229,1993-02-10,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.3,NA,1,NA,NA,NA,NA
"Charles Gaines","DB","BUF",2552691,1992-10-03,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.7,NA,1,NA,NA,NA,NA
"Charles James","DB","IND",2541931,1990-05-14,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,3,NA,NA,NA,NA
"Chris Banjo","DB","NO",2541192,1990-02-26,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,1.9,NA,3,NA,NA,NA,NA
"Chris Culliver","DB","MIA",2495142,1988-08-17,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,7.27,NA,5,NA,NA,NA,NA
"Chris Lewis-Harris","DB","BAL",2538147,1989-02-11,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,4,NA,NA,NA,NA
"Chris Maragos","DB","PHI",2507918,1987-01-06,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,6,NA,NA,NA,NA
"Chris Prosinski","DB","CHI",2499249,1987-04-28,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.39,NA,5,NA,NA,NA,NA
"Christian Bryant","DB","ARI",2550168,1992-03-21,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.83,NA,2,NA,NA,NA,NA
"Clayton Fejedelem","DB","CIN",2555355,1993-06-02,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.9,NA,0,NA,NA,NA,NA
"Cody Riggs","DB","TB",2553821,1991-12-30,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,0.64,NA,1,NA,NA,NA,NA
"Colt Anderson","DB","BUF",2507597,1985-10-25,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,5.79,NA,7,NA,NA,NA,NA
"Corey Moore","DB","HOU",2553817,1993-01-28,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,1,NA,NA,NA,NA
"Corey White","DB","BUF",2532972,1990-05-09,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.4,NA,4,NA,NA,NA,NA
"Coty Sensabaugh","DB","NYG",2532946,1988-11-15,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.53,NA,4,NA,NA,NA,NA
"Craig Mager","DB","SD",2552570,1992-06-11,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.48,NA,1,NA,NA,NA,NA
"Crezdon Butler","DB","DET",496729,1987-05-26,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,6,NA,NA,NA,NA
"Cyrus Jones","DB","NE",2555380,1993-11-29,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.51,NA,0,NA,NA,NA,NA
"D.J. Hayden","DB","OAK",2539237,1990-06-27,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,5.88,NA,3,NA,NA,NA,NA
"D.J. Swearinger","DB","ARI",2539943,1991-09-01,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.91,NA,3,NA,NA,NA,NA
"D.J. White","DB","KC",2555555,1993-09-09,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.97,NA,0,NA,NA,NA,NA
"Daimion Stafford","DB","TEN",2539266,1991-02-18,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,1.75,NA,3,NA,NA,NA,NA
"Darrell Stuckey","DB","SD",494309,1987-06-16,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,1.93,NA,6,NA,NA,NA,NA
"Darryl Morris","DB","IND",2541629,1990-09-04,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,3,NA,NA,NA,NA
"Darryl Roberts","DB","NYJ",2553353,1990-11-26,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,6.1,NA,1,NA,NA,NA,NA
"Dashaun Phillips","DB","WAS",2550383,1991-01-03,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,2,NA,NA,NA,NA
"Dashon Goldson","DB","ATL",2495611,1984-09-18,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.49,NA,9,NA,NA,NA,NA
"DeAndre Elliott","DB","SEA",2556518,1992-11-21,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,0,NA,NA,NA,NA
"DeAndre Houston-Carson","DB","CHI",2555381,1993-04-13,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,6.2,NA,0,NA,NA,NA,NA
"DeVante Bausby","DB","CHI",2553790,1993-01-15,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,1,NA,NA,NA,NA
"DeVante Harris","DB","NO",2556833,1993-06-30,0,0,0,NA,175,NA,16,-72.9666666666667,980,NA,9.36,NA,0,NA,NA,NA,NA
"Deangelo Hall","DB","WAS",2506108,1983-11-19,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,8.99,NA,12,NA,NA,NA,NA
"Deiondre Hall","DB","CHI",2555366,1994-05-31,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,7.46,NA,0,NA,NA,NA,NA
"Deji Olatoye","DB","ATL",2550236,1991-07-20,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3,NA,2016,NA,NA,NA,NA
"Demontre Hurst","DB","CHI",2541837,1991-03-24,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,3,NA,NA,NA,NA
"Denzel Rice","DB","HOU",2553736,1993-03-31,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,1,NA,NA,NA,NA
"Deon Bush","DB","CHI",2555155,1993-08-14,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.64,NA,0,NA,NA,NA,NA
"Derron Smith","DB","CIN",2552390,1992-02-04,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,9.43,NA,1,NA,NA,NA,NA
"Deshazor Everett","DB","WAS",2553710,1992-02-22,0,0,0,NA,175,0,16,-72.9666666666667,980,170,0,810,1,NA,NA,NA,NA
"Dexter McDonald","DB","OAK",2553234,1991-11-30,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.86,NA,1,NA,NA,NA,NA
"Don Carey","DB","DET",2507793,1987-02-14,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.5,NA,7,NA,NA,NA,NA
"Don Jones","DB","HOU",2541154,1990-05-14,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2,NA,3,NA,NA,NA,NA
"Donte Whitner","DB","WAS",2495988,1985-07-24,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,5.03,NA,10,NA,NA,NA,NA
"Duke Ihenacho","DB","WAS",2532868,1989-06-16,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.07,NA,4,NA,NA,NA,NA
"Duke Williams","DB","IND",2539269,1990-10-15,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,6.75,NA,3,NA,NA,NA,NA
"Duron Harmon","DB","NE",2541243,1991-01-24,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.36,NA,3,NA,NA,NA,NA
"Dwayne Gratz","DB","PHI",2539946,1990-03-08,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,1.99,NA,3,NA,NA,NA,NA
"Eddie Pleasant","DB","HOU",2532928,1988-12-17,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,6.19,NA,4,NA,NA,NA,NA
"Eric Murray","DB","KC",2555173,1994-01-07,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.66,NA,0,NA,NA,NA,NA
"Eric Rowe","DB","NE",2552255,1992-10-03,0,0,0,NA,175,0,16,-72.9666666666667,980,170,2.53,810,1,NA,NA,NA,NA
"Erik Harris","DB","NO",2555568,1990-04-02,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.95,NA,1,NA,NA,NA,NA
"Greg Toler","DB","WAS",237680,1985-01-02,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.95,NA,7,NA,NA,NA,NA
"Harlan Miller","DB","ARI",2555174,1994-06-20,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.65,NA,0,NA,NA,NA,NA
"J.J. Wilcox","DB","DAL",2540219,1991-02-14,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.63,NA,3,NA,NA,NA,NA
"JaCorey Shepherd","DB","SF",2552572,1993-03-29,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.83,NA,1,NA,NA,NA,NA
"Jacoby Glenn","DB","CHI",2553525,1993-08-04,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.22,NA,1,NA,NA,NA,NA
"Jalen Collins","DB","ATL",2552573,1993-03-20,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,5.67,NA,1,NA,NA,NA,NA
"Jamarca Sanford","DB","NO",71459,1985-08-27,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,0.64,NA,7,NA,NA,NA,NA
"James Ihedigbo","DB","BUF",2507301,1983-12-03,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,6.28,NA,9,NA,NA,NA,NA
"James Sample","DB","JAC",2552696,1992-06-23,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,6.41,NA,1,NA,NA,NA,NA
"Jarrod Wilson","DB","JAC",2556711,1994-02-09,0,0,0,NA,175,0,16,-72.9666666666667,980,170,1.675,810,0,NA,NA,NA,NA
"Jayron Kearse","DB","MIN",2555156,1994-02-11,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,5.3,NA,0,NA,NA,NA,NA
"Jerome Couplin","DB","LAR",2550188,1991-08-03,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,0.64,NA,2,NA,NA,NA,NA
"Jeron Johnson","DB","SEA",2495297,1988-06-12,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2,NA,5,NA,NA,NA,NA
"Jerraud Powers","DB","BAL",80680,1987-07-19,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.75,NA,7,NA,NA,NA,NA
"Johnathan Cyprien","DB","JAC",2539223,1990-07-29,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,19.93,NA,3,NA,NA,NA,NA
"Johnson Bademosi","DB","DET",2535693,1990-07-23,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,1.32,NA,4,NA,NA,NA,NA
"Johnthan Banks","DB","CHI",2539262,1989-10-03,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.16,NA,3,NA,NA,NA,NA
"Jonathan Jones","DB","NE",2556571,1993-09-20,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,0,NA,NA,NA,NA
"Jonathan Meeks","DB","BUF",2541309,1989-11-08,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.34,NA,3,NA,NA,NA,NA
"Jordan Dangerfield","DB","PIT",2541696,1990-12-25,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,1,NA,NA,NA,NA
"Jordan Lucas","DB","MIA",2555542,1993-08-02,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.1,NA,0,NA,NA,NA,NA
"Jordan Richards","DB","NE",2552392,1993-01-21,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.55,NA,1,NA,NA,NA,NA
"Josh Hawkins","DB","GB",2556550,1993-01-23,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,0,NA,NA,NA,NA
"Josh Johnson","DB","JAC",2539654,1990-09-10,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,1,NA,NA,NA,NA
"Jude Adjei-Barimah","DB","TB",2554332,1992-06-30,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.81,NA,1,NA,NA,NA,NA
"Justin Bethel","DB","ARI",2532792,1990-06-17,0,0,0,NA,175,0,16,-72.9666666666667,980,170,3.13,810,4,NA,NA,NA,NA
"Justin Coleman","DB","NE",2553637,1993-03-27,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.46,NA,1,NA,NA,NA,NA
"Justin Simmons","DB","DEN",2555550,1993-11-19,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.94,NA,0,NA,NA,NA,NA
"KWaun Williams","DB","FA",2550654,1991-07-12,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.69,NA,2016,NA,NA,NA,NA
"Kalan Reed","DB","TEN",2556380,1993-12-29,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.31,NA,0,NA,NA,NA,NA
"Kavon Frazier","DB","DAL",2555536,1994-08-11,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.61,NA,0,NA,NA,NA,NA
"Kayvon Webster","DB","DEN",2540291,1991-02-01,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.22,NA,3,NA,NA,NA,NA
"KeiVarae Russell","DB","CIN",2555547,1993-10-19,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.77,NA,0,NA,NA,NA,NA
"Kendall Fuller","DB","WAS",2555349,1995-02-13,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.52,NA,0,NA,NA,NA,NA
"Kendrick Lewis","DB","BAL",494277,1988-06-16,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,9.19,NA,6,NA,NA,NA,NA
"Kentrell Brice","DB","GB",2556480,1994-08-11,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.51,NA,0,NA,NA,NA,NA
"Kevin Johnson","DB","HOU",2552261,1992-08-05,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,5.15,NA,1,NA,NA,NA,NA
"Kurtis Drummond","DB","HOU",2553519,1992-01-29,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,0.89,NA,1,NA,NA,NA,NA
"Kyle Arrington","DB","BAL",2507430,1986-08-12,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.19,NA,8,NA,NA,NA,NA
"Kyle Wilson","DB","NO",79527,1987-05-30,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.39,NA,6,NA,NA,NA,NA
"Ladarius Gunter","DB","GB",2553528,1992-05-13,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2.45,NA,1,NA,NA,NA,NA
"LeShaun Sims","DB","TEN",2555551,1993-09-18,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.26,NA,0,NA,NA,NA,NA
"Leon Hall","DB","NYG",2495617,1984-12-09,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,5.79,NA,9,NA,NA,NA,NA
"Leonard Johnson","DB","CAR",2532878,1990-03-30,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,0.64,NA,4,NA,NA,NA,NA
"Lonnie Ballentine","DB","HOU",2549940,1993-04-23,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,1.29,NA,2,NA,NA,NA,NA
"Lorenzo Doss","DB","DEN",2552599,1994-04-22,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,0.91,NA,1,NA,NA,NA,NA
"Mackensie Alexander","DB","MIN",2555177,1993-11-12,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4,NA,0,NA,NA,NA,NA
"Marcus Burley","DB","CLE",2541688,1990-07-16,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,0.05,NA,3,NA,NA,NA,NA
"Marcus Cooper","DB","ARI",2541202,1990-02-01,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.44,NA,3,NA,NA,NA,NA
"Marcus Cromartie","DB","SF",2541141,1990-12-03,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,2,NA,2016,NA,NA,NA,NA
"Marcus Sherels","DB","MIN",2508007,1987-09-30,0,0,0,NA,175,0,16,-72.9666666666667,980,170,2.355,810,6,NA,NA,NA,NA
"Marqui Christian","DB","LAR",2556277,1994-10-27,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,4.42,NA,0,NA,NA,NA,NA
"Marwin Evans","DB","GB",2556800,1993-04-10,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,0,NA,NA,NA,NA
"Matt Elam","DB","BAL",2540153,1991-09-21,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,3.5,NA,3,NA,NA,NA,NA
"Matthias Farley","DB","IND",2556429,1992-07-15,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,NA,NA,0,NA,NA,NA,NA
"Micah Hyde","DB","GB",2539240,1990-12-31,0,0,0,NA,175,0,16,-72.9666666666667,980,NA,9.01,NA,3,NA,NA,NA,NA
